id,quality
18997,7.0
18998,7.0
18999,6.0
19000,7.0
19001,6.0
19002,6.0
19003,7.0
19004,6.0
19005,6.0
19006,7.0
19007,7.0
19008,6.0
19009,6.0
19010,6.0
19011,6.0
19012,6.0
19013,7.0
19014,7.0
19015,7.0
19016,6.0
19017,7.0
19018,7.0
19019,7.0
19020,6.0
19021,7.0
19022,6.0
19023,6.0
19024,6.0
19025,6.0
19026,7.0
19027,7.0
19028,7.0
19029,7.0
19030,6.0
19031,6.0
19032,7.0
19033,6.0
19034,7.0
19035,6.0
19036,6.0
19037,6.0
19038,6.0
19039,6.0
19040,6.0
19041,7.0
19042,6.0
19043,6.0
19044,6.0
19045,7.0
19046,7.0
19047,6.0
19048,6.0
19049,6.0
19050,6.0
19051,6.0
19052,6.0
19053,7.0
19054,6.0
19055,6.0
19056,7.0
19057,6.0
19058,6.0
19059,6.0
19060,7.0
19061,6.0
19062,6.0
19063,6.0
19064,6.0
19065,6.0
19066,6.0
19067,6.0
19068,7.0
19069,6.0
19070,6.0
19071,7.0
19072,6.0
19073,6.0
19074,6.0
19075,7.0
19076,6.0
19077,6.0
19078,6.0
19079,6.0
19080,6.0
19081,6.0
19082,7.0
19083,6.0
19084,6.0
19085,6.0
19086,7.0
19087,6.0
19088,6.0
19089,6.0
19090,6.0
19091,6.0
19092,7.0
19093,6.0
19094,7.0
19095,6.0
19096,7.0
19097,6.0
19098,6.0
19099,7.0
19100,6.0
19101,6.0
19102,6.0
19103,7.0
19104,6.0
19105,6.0
19106,6.0
19107,6.0
19108,6.0
19109,7.0
19110,6.0
19111,6.0
19112,6.0
19113,6.0
19114,6.0
19115,7.0
19116,7.0
19117,7.0
19118,6.0
19119,6.0
19120,6.0
19121,6.0
19122,7.0
19123,6.0
19124,7.0
19125,6.0
19126,6.0
19127,6.0
19128,6.0
19129,6.0
19130,7.0
19131,6.0
19132,6.0
19133,6.0
19134,6.0
19135,6.0
19136,6.0
19137,6.0
19138,6.0
19139,7.0
19140,6.0
19141,6.0
19142,6.0
19143,7.0
19144,7.0
19145,6.0
19146,7.0
19147,6.0
19148,6.0
19149,6.0
19150,6.0
19151,7.0
19152,6.0
19153,6.0
19154,6.0
19155,7.0
19156,6.0
19157,7.0
19158,6.0
19159,6.0
19160,6.0
19161,7.0
19162,6.0
19163,6.0
19164,6.0
19165,6.0
19166,6.0
19167,6.0
19168,6.0
19169,6.0
19170,7.0
19171,6.0
19172,7.0
19173,6.0
19174,6.0
19175,6.0
19176,6.0
19177,6.0
19178,6.0
19179,6.0
19180,6.0
19181,7.0
19182,7.0
19183,6.0
19184,6.0
19185,6.0
19186,7.0
19187,6.0
19188,6.0
19189,6.0
19190,7.0
19191,6.0
19192,6.0
19193,6.0
19194,6.0
19195,6.0
19196,6.0
19197,6.0
19198,6.0
19199,7.0
19200,6.0
19201,6.0
19202,6.0
19203,6.0
19204,7.0
19205,6.0
19206,7.0
19207,6.0
19208,7.0
19209,6.0
19210,6.0
19211,6.0
19212,7.0
19213,6.0
19214,6.0
19215,7.0
19216,6.0
19217,6.0
19218,7.0
19219,6.0
19220,7.0
19221,6.0
19222,7.0
19223,6.0
19224,7.0
19225,7.0
19226,7.0
19227,6.0
19228,6.0
19229,6.0
19230,6.0
19231,6.0
19232,7.0
19233,6.0
19234,7.0
19235,7.0
19236,7.0
19237,6.0
19238,6.0
19239,6.0
19240,6.0
19241,6.0
19242,6.0
19243,7.0
19244,6.0
19245,6.0
19246,6.0
19247,6.0
19248,6.0
19249,7.0
19250,6.0
19251,6.0
19252,6.0
19253,6.0
19254,6.0
19255,7.0
19256,6.0
19257,7.0
19258,7.0
19259,6.0
19260,6.0
19261,6.0
19262,7.0
19263,7.0
19264,6.0
19265,6.0
19266,6.0
19267,6.0
19268,7.0
19269,6.0
19270,6.0
19271,6.0
19272,6.0
19273,7.0
19274,6.0
19275,6.0
19276,6.0
19277,6.0
19278,6.0
19279,7.0
19280,6.0
19281,6.0
19282,7.0
19283,6.0
19284,6.0
19285,6.0
19286,6.0
19287,7.0
19288,6.0
19289,6.0
19290,6.0
19291,6.0
19292,7.0
19293,6.0
19294,7.0
19295,7.0
19296,7.0
19297,7.0
19298,7.0
19299,6.0
19300,6.0
19301,6.0
19302,7.0
19303,7.0
19304,6.0
19305,7.0
19306,6.0
19307,6.0
19308,6.0
19309,6.0
19310,6.0
19311,6.0
19312,7.0
19313,6.0
19314,6.0
19315,6.0
19316,6.0
19317,6.0
19318,6.0
19319,6.0
19320,6.0
19321,6.0
19322,7.0
19323,6.0
19324,6.0
19325,6.0
19326,6.0
19327,7.0
19328,7.0
19329,6.0
19330,7.0
19331,6.0
19332,6.0
19333,6.0
19334,6.0
19335,6.0
19336,6.0
19337,7.0
19338,6.0
19339,7.0
19340,6.0
19341,7.0
19342,7.0
19343,6.0
19344,6.0
19345,6.0
19346,7.0
19347,6.0
19348,6.0
19349,7.0
19350,7.0
19351,6.0
19352,6.0
19353,6.0
19354,6.0
19355,6.0
19356,7.0
19357,6.0
19358,6.0
19359,6.0
19360,6.0
19361,6.0
19362,6.0
19363,6.0
19364,6.0
19365,6.0
19366,6.0
19367,6.0
19368,7.0
19369,7.0
19370,6.0
19371,6.0
19372,7.0
19373,7.0
19374,7.0
19375,7.0
19376,6.0
19377,7.0
19378,6.0
19379,7.0
19380,6.0
19381,6.0
19382,6.0
19383,6.0
19384,6.0
19385,6.0
19386,6.0
19387,7.0
19388,6.0
19389,6.0
19390,6.0
19391,6.0
19392,7.0
19393,6.0
19394,7.0
19395,6.0
19396,6.0
19397,6.0
19398,6.0
19399,6.0
19400,6.0
19401,6.0
19402,6.0
19403,7.0
19404,6.0
19405,7.0
19406,6.0
19407,7.0
19408,6.0
19409,6.0
19410,6.0
19411,7.0
19412,6.0
19413,6.0
19414,6.0
19415,6.0
19416,6.0
19417,6.0
19418,7.0
19419,7.0
19420,7.0
19421,6.0
19422,6.0
19423,6.0
19424,6.0
19425,6.0
19426,6.0
19427,6.0
19428,6.0
19429,6.0
19430,7.0
19431,7.0
19432,6.0
19433,7.0
19434,6.0
19435,7.0
19436,7.0
19437,6.0
19438,6.0
19439,6.0
19440,7.0
19441,6.0
19442,7.0
19443,7.0
19444,6.0
19445,7.0
19446,6.0
19447,7.0
19448,6.0
19449,7.0
19450,7.0
19451,6.0
19452,6.0
19453,7.0
19454,6.0
19455,6.0
19456,6.0
19457,6.0
19458,6.0
19459,7.0
19460,6.0
19461,6.0
19462,6.0
19463,7.0
19464,7.0
19465,6.0
19466,7.0
19467,7.0
19468,7.0
19469,6.0
19470,6.0
19471,7.0
19472,6.0
19473,6.0
19474,7.0
19475,6.0
19476,7.0
19477,6.0
19478,6.0
19479,6.0
19480,6.0
19481,7.0
19482,7.0
19483,6.0
19484,6.0
19485,7.0
19486,7.0
19487,6.0
19488,6.0
19489,6.0
19490,6.0
19491,6.0
19492,6.0
19493,6.0
19494,6.0
19495,7.0
19496,6.0
19497,7.0
19498,6.0
19499,7.0
19500,6.0
19501,6.0
19502,6.0
19503,7.0
19504,6.0
19505,6.0
19506,6.0
19507,6.0
19508,7.0
19509,6.0
19510,6.0
19511,7.0
19512,7.0
19513,6.0
19514,6.0
19515,6.0
19516,7.0
19517,6.0
19518,6.0
19519,7.0
19520,6.0
19521,6.0
19522,6.0
19523,6.0
19524,6.0
19525,7.0
19526,7.0
19527,6.0
19528,7.0
19529,6.0
19530,7.0
19531,6.0
19532,6.0
19533,7.0
19534,6.0
19535,6.0
19536,6.0
19537,7.0
19538,7.0
19539,6.0
19540,6.0
19541,7.0
19542,6.0
19543,7.0
19544,6.0
19545,6.0
19546,7.0
19547,6.0
19548,7.0
19549,7.0
19550,6.0
19551,7.0
19552,7.0
19553,7.0
19554,6.0
19555,7.0
19556,6.0
19557,6.0
19558,6.0
19559,7.0
19560,7.0
19561,6.0
19562,6.0
19563,6.0
19564,7.0
19565,6.0
19566,6.0
19567,6.0
19568,6.0
19569,6.0
19570,6.0
19571,6.0
19572,6.0
19573,6.0
19574,7.0
19575,6.0
19576,6.0
19577,7.0
19578,6.0
19579,6.0
19580,6.0
19581,6.0
19582,6.0
19583,6.0
19584,7.0
19585,6.0
19586,6.0
19587,6.0
19588,6.0
19589,7.0
19590,6.0
19591,7.0
19592,6.0
19593,6.0
19594,6.0
19595,7.0
19596,7.0
19597,6.0
19598,6.0
19599,6.0
19600,7.0
19601,6.0
19602,7.0
19603,6.0
19604,6.0
19605,6.0
19606,7.0
19607,6.0
19608,7.0
19609,7.0
19610,7.0
19611,7.0
19612,6.0
19613,7.0
19614,6.0
19615,7.0
19616,6.0
19617,6.0
19618,6.0
19619,6.0
19620,6.0
19621,7.0
19622,7.0
19623,6.0
19624,6.0
19625,6.0
19626,6.0
19627,6.0
19628,7.0
19629,7.0
19630,7.0
19631,6.0
19632,6.0
19633,6.0
19634,7.0
19635,7.0
19636,7.0
19637,6.0
19638,6.0
19639,6.0
19640,6.0
19641,7.0
19642,7.0
19643,7.0
19644,7.0
19645,6.0
19646,7.0
19647,6.0
19648,6.0
19649,7.0
19650,7.0
19651,6.0
19652,6.0
19653,6.0
19654,6.0
19655,6.0
19656,6.0
19657,7.0
19658,6.0
19659,6.0
19660,6.0
19661,7.0
19662,6.0
19663,6.0
19664,6.0
19665,6.0
19666,7.0
19667,6.0
19668,6.0
19669,6.0
19670,6.0
19671,6.0
19672,6.0
19673,6.0
19674,6.0
19675,6.0
19676,6.0
19677,7.0
19678,6.0
19679,6.0
19680,6.0
19681,6.0
19682,6.0
19683,6.0
19684,7.0
19685,6.0
19686,7.0
19687,6.0
19688,7.0
19689,7.0
19690,6.0
19691,7.0
19692,6.0
19693,7.0
19694,6.0
19695,6.0
19696,6.0
19697,7.0
19698,6.0
19699,7.0
19700,6.0
19701,7.0
19702,6.0
19703,7.0
19704,6.0
19705,6.0
19706,7.0
19707,7.0
19708,6.0
19709,6.0
19710,6.0
19711,7.0
19712,6.0
19713,6.0
19714,6.0
19715,6.0
19716,6.0
19717,6.0
19718,7.0
19719,6.0
19720,6.0
19721,6.0
19722,7.0
19723,6.0
19724,6.0
19725,6.0
19726,7.0
19727,6.0
19728,7.0
19729,6.0
19730,7.0
19731,6.0
19732,6.0
19733,7.0
19734,6.0
19735,6.0
19736,6.0
19737,6.0
19738,6.0
19739,6.0
19740,6.0
19741,6.0
19742,6.0
19743,6.0
19744,6.0
19745,6.0
19746,7.0
19747,6.0
19748,6.0
19749,7.0
19750,6.0
19751,7.0
19752,6.0
19753,6.0
19754,7.0
19755,6.0
19756,6.0
19757,6.0
19758,6.0
19759,7.0
19760,6.0
19761,7.0
19762,6.0
19763,6.0
19764,6.0
19765,7.0
19766,7.0
19767,6.0
19768,6.0
19769,7.0
19770,7.0
19771,6.0
19772,6.0
19773,6.0
19774,6.0
19775,7.0
19776,6.0
19777,6.0
19778,7.0
19779,7.0
19780,6.0
19781,7.0
19782,6.0
19783,6.0
19784,6.0
19785,6.0
19786,7.0
19787,6.0
19788,7.0
19789,6.0
19790,6.0
19791,7.0
19792,7.0
19793,6.0
19794,7.0
19795,7.0
19796,7.0
19797,6.0
19798,6.0
19799,6.0
19800,6.0
19801,6.0
19802,6.0
19803,6.0
19804,6.0
19805,6.0
19806,6.0
19807,6.0
19808,6.0
19809,6.0
19810,6.0
19811,7.0
19812,6.0
19813,6.0
19814,6.0
19815,7.0
19816,6.0
19817,6.0
19818,6.0
19819,7.0
19820,6.0
19821,6.0
19822,6.0
19823,6.0
19824,6.0
19825,6.0
19826,6.0
19827,6.0
19828,6.0
19829,6.0
19830,6.0
19831,7.0
19832,6.0
19833,6.0
19834,6.0
19835,6.0
19836,6.0
19837,6.0
19838,6.0
19839,6.0
19840,6.0
19841,7.0
19842,6.0
19843,6.0
19844,6.0
19845,7.0
19846,6.0
19847,6.0
19848,7.0
19849,7.0
19850,7.0
19851,6.0
19852,7.0
19853,7.0
19854,6.0
19855,6.0
19856,6.0
19857,7.0
19858,6.0
19859,7.0
19860,7.0
19861,6.0
19862,6.0
19863,7.0
19864,6.0
19865,6.0
19866,6.0
19867,7.0
19868,6.0
19869,7.0
19870,6.0
19871,7.0
19872,7.0
19873,6.0
19874,6.0
19875,7.0
19876,6.0
19877,6.0
19878,7.0
19879,7.0
19880,6.0
19881,6.0
19882,7.0
19883,6.0
19884,6.0
19885,6.0
19886,6.0
19887,7.0
19888,6.0
19889,6.0
19890,7.0
19891,7.0
19892,7.0
19893,6.0
19894,6.0
19895,6.0
19896,7.0
19897,7.0
19898,6.0
19899,6.0
19900,6.0
19901,6.0
19902,6.0
19903,7.0
19904,6.0
19905,6.0
19906,6.0
19907,6.0
19908,6.0
19909,7.0
19910,6.0
19911,6.0
19912,6.0
19913,6.0
19914,6.0
19915,7.0
19916,7.0
19917,7.0
19918,6.0
19919,6.0
19920,7.0
19921,7.0
19922,6.0
19923,7.0
19924,6.0
19925,6.0
19926,6.0
19927,7.0
19928,6.0
19929,7.0
19930,6.0
19931,6.0
19932,6.0
19933,6.0
19934,6.0
19935,7.0
19936,7.0
19937,6.0
19938,6.0
19939,6.0
19940,7.0
19941,6.0
19942,6.0
19943,6.0
19944,7.0
19945,6.0
19946,7.0
19947,7.0
19948,6.0
19949,7.0
19950,6.0
19951,6.0
19952,6.0
19953,6.0
19954,6.0
19955,7.0
19956,6.0
19957,6.0
19958,6.0
19959,6.0
19960,7.0
19961,6.0
19962,6.0
19963,6.0
19964,7.0
19965,6.0
19966,7.0
19967,6.0
19968,6.0
19969,6.0
19970,6.0
19971,6.0
19972,6.0
19973,6.0
19974,7.0
19975,7.0
19976,6.0
19977,7.0
19978,6.0
19979,7.0
19980,6.0
19981,6.0
19982,7.0
19983,6.0
19984,6.0
19985,7.0
19986,6.0
19987,6.0
19988,6.0
19989,7.0
19990,6.0
19991,7.0
19992,6.0
19993,6.0
19994,6.0
19995,6.0
19996,6.0
19997,6.0
19998,6.0
19999,7.0
20000,7.0
20001,6.0
20002,6.0
20003,7.0
20004,6.0
20005,7.0
20006,7.0
20007,7.0
20008,6.0
20009,6.0
20010,6.0
20011,6.0
20012,7.0
20013,6.0
20014,6.0
20015,7.0
20016,6.0
20017,7.0
20018,6.0
20019,7.0
20020,6.0
20021,6.0
20022,6.0
20023,6.0
20024,6.0
20025,6.0
20026,7.0
20027,6.0
20028,6.0
20029,7.0
20030,7.0
20031,6.0
20032,7.0
20033,6.0
20034,6.0
20035,6.0
20036,6.0
20037,6.0
20038,7.0
20039,7.0
20040,7.0
20041,6.0
20042,6.0
20043,6.0
20044,6.0
20045,7.0
20046,7.0
20047,6.0
20048,7.0
20049,7.0
20050,6.0
20051,6.0
20052,6.0
20053,6.0
20054,6.0
20055,6.0
20056,6.0
20057,6.0
20058,6.0
20059,6.0
20060,6.0
20061,6.0
20062,6.0
20063,6.0
20064,6.0
20065,6.0
20066,7.0
20067,6.0
20068,7.0
20069,7.0
20070,6.0
20071,6.0
20072,6.0
20073,6.0
20074,6.0
20075,7.0
20076,7.0
20077,6.0
20078,6.0
20079,6.0
20080,6.0
20081,6.0
20082,6.0
20083,6.0
20084,6.0
20085,7.0
20086,6.0
20087,6.0
20088,6.0
20089,6.0
20090,7.0
20091,6.0
20092,6.0
20093,6.0
20094,7.0
20095,6.0
20096,6.0
20097,6.0
20098,7.0
20099,6.0
20100,6.0
20101,6.0
20102,6.0
20103,6.0
20104,6.0
20105,6.0
20106,6.0
20107,6.0
20108,6.0
20109,6.0
20110,6.0
20111,6.0
20112,6.0
20113,6.0
20114,7.0
20115,6.0
20116,6.0
20117,6.0
20118,6.0
20119,6.0
20120,7.0
20121,6.0
20122,6.0
20123,6.0
20124,7.0
20125,7.0
20126,6.0
20127,7.0
20128,6.0
20129,6.0
20130,6.0
20131,6.0
20132,6.0
20133,6.0
20134,6.0
20135,6.0
20136,7.0
20137,6.0
20138,7.0
20139,6.0
20140,6.0
20141,6.0
20142,6.0
20143,7.0
20144,6.0
20145,6.0
20146,7.0
20147,7.0
20148,7.0
20149,6.0
20150,6.0
20151,6.0
20152,6.0
20153,6.0
20154,6.0
20155,6.0
20156,6.0
20157,7.0
20158,6.0
20159,6.0
20160,6.0
20161,7.0
20162,7.0
20163,7.0
20164,7.0
20165,6.0
20166,6.0
20167,6.0
20168,6.0
20169,6.0
20170,6.0
20171,6.0
20172,6.0
20173,7.0
20174,6.0
20175,6.0
20176,6.0
20177,6.0
20178,7.0
20179,7.0
20180,7.0
20181,7.0
20182,6.0
20183,6.0
20184,7.0
20185,6.0
20186,6.0
20187,6.0
20188,7.0
20189,6.0
20190,6.0
20191,7.0
20192,6.0
20193,6.0
20194,6.0
20195,6.0
20196,6.0
20197,7.0
20198,6.0
20199,6.0
20200,6.0
20201,6.0
20202,7.0
20203,6.0
20204,7.0
20205,6.0
20206,6.0
20207,7.0
20208,6.0
20209,6.0
20210,6.0
20211,6.0
20212,6.0
20213,6.0
20214,7.0
20215,7.0
20216,6.0
20217,6.0
20218,7.0
20219,6.0
20220,6.0
20221,6.0
20222,6.0
20223,6.0
20224,6.0
20225,7.0
20226,6.0
20227,7.0
20228,6.0
20229,6.0
20230,6.0
20231,6.0
20232,6.0
20233,7.0
20234,6.0
20235,6.0
20236,7.0
20237,6.0
20238,6.0
20239,6.0
20240,7.0
20241,6.0
20242,6.0
20243,7.0
20244,7.0
20245,6.0
20246,6.0
20247,7.0
20248,6.0
20249,7.0
20250,6.0
20251,6.0
20252,6.0
20253,6.0
20254,6.0
20255,7.0
20256,6.0
20257,7.0
20258,6.0
20259,6.0
20260,7.0
20261,7.0
20262,6.0
20263,6.0
20264,6.0
20265,6.0
20266,6.0
20267,6.0
20268,6.0
20269,7.0
20270,7.0
20271,7.0
20272,7.0
20273,6.0
20274,7.0
20275,6.0
20276,6.0
20277,6.0
20278,6.0
20279,6.0
20280,6.0
20281,6.0
20282,6.0
20283,7.0
20284,6.0
20285,6.0
20286,6.0
20287,7.0
20288,7.0
20289,7.0
20290,7.0
20291,7.0
20292,6.0
20293,6.0
20294,6.0
20295,7.0
20296,6.0
20297,7.0
20298,6.0
20299,7.0
20300,6.0
20301,6.0
20302,6.0
20303,7.0
20304,6.0
20305,6.0
20306,7.0
20307,6.0
20308,6.0
20309,7.0
20310,6.0
20311,6.0
20312,7.0
20313,6.0
20314,6.0
20315,7.0
20316,6.0
20317,7.0
20318,7.0
20319,6.0
20320,7.0
20321,6.0
20322,6.0
20323,7.0
20324,6.0
20325,6.0
20326,7.0
20327,6.0
20328,6.0
20329,6.0
20330,7.0
20331,6.0
20332,6.0
20333,7.0
20334,7.0
20335,7.0
20336,6.0
20337,6.0
20338,6.0
20339,7.0
20340,7.0
20341,6.0
20342,6.0
20343,6.0
20344,6.0
20345,6.0
20346,6.0
20347,6.0
20348,6.0
20349,6.0
20350,6.0
20351,7.0
20352,6.0
20353,6.0
20354,6.0
20355,6.0
20356,6.0
20357,6.0
20358,7.0
20359,6.0
20360,6.0
20361,7.0
20362,7.0
20363,6.0
20364,6.0
20365,7.0
20366,6.0
20367,6.0
20368,7.0
20369,6.0
20370,6.0
20371,6.0
20372,6.0
20373,6.0
20374,6.0
20375,7.0
20376,6.0
20377,6.0
20378,6.0
20379,7.0
20380,6.0
20381,6.0
20382,6.0
20383,6.0
20384,6.0
20385,7.0
20386,6.0
20387,6.0
20388,6.0
20389,7.0
20390,7.0
20391,6.0
20392,6.0
20393,7.0
20394,6.0
20395,6.0
20396,6.0
20397,6.0
20398,6.0
20399,6.0
20400,6.0
20401,6.0
20402,7.0
20403,6.0
20404,7.0
20405,6.0
20406,7.0
20407,6.0
20408,6.0
20409,6.0
20410,7.0
20411,6.0
20412,6.0
20413,6.0
20414,7.0
20415,6.0
20416,6.0
20417,6.0
20418,6.0
20419,6.0
20420,6.0
20421,7.0
20422,6.0
20423,7.0
20424,7.0
20425,7.0
20426,6.0
20427,6.0
20428,6.0
20429,7.0
20430,6.0
20431,7.0
20432,7.0
20433,6.0
20434,7.0
20435,7.0
20436,6.0
20437,6.0
20438,6.0
20439,6.0
20440,6.0
20441,6.0
20442,6.0
20443,6.0
20444,6.0
20445,6.0
20446,6.0
20447,6.0
20448,6.0
20449,6.0
20450,6.0
20451,6.0
20452,6.0
20453,6.0
20454,6.0
20455,6.0
20456,6.0
20457,6.0
20458,6.0
20459,6.0
20460,6.0
20461,7.0
20462,6.0
20463,7.0
20464,6.0
20465,7.0
20466,6.0
20467,6.0
20468,6.0
20469,6.0
20470,6.0
20471,6.0
20472,7.0
20473,7.0
20474,6.0
20475,6.0
20476,7.0
20477,6.0
20478,6.0
20479,6.0
20480,6.0
20481,6.0
20482,7.0
20483,6.0
20484,6.0
20485,6.0
20486,7.0
20487,7.0
20488,6.0
20489,6.0
20490,6.0
20491,6.0
20492,6.0
20493,6.0
20494,6.0
20495,6.0
20496,6.0
20497,6.0
20498,6.0
20499,6.0
20500,6.0
20501,6.0
20502,6.0
20503,6.0
20504,6.0
20505,6.0
20506,6.0
20507,6.0
20508,6.0
20509,6.0
20510,6.0
20511,7.0
20512,7.0
20513,7.0
20514,7.0
20515,6.0
20516,7.0
20517,7.0
20518,7.0
20519,6.0
20520,7.0
20521,7.0
20522,7.0
20523,7.0
20524,6.0
20525,7.0
20526,6.0
20527,7.0
20528,6.0
20529,6.0
20530,7.0
20531,7.0
20532,7.0
20533,7.0
20534,6.0
20535,6.0
20536,6.0
20537,7.0
20538,6.0
20539,6.0
20540,6.0
20541,6.0
20542,6.0
20543,6.0
20544,6.0
20545,6.0
20546,7.0
20547,6.0
20548,7.0
20549,6.0
20550,6.0
20551,7.0
20552,6.0
20553,6.0
20554,6.0
20555,6.0
20556,6.0
20557,6.0
20558,6.0
20559,6.0
20560,6.0
20561,6.0
20562,6.0
20563,6.0
20564,6.0
20565,6.0
20566,7.0
20567,7.0
20568,6.0
20569,6.0
20570,6.0
20571,7.0
20572,6.0
20573,6.0
20574,6.0
20575,7.0
20576,7.0
20577,6.0
20578,6.0
20579,7.0
20580,6.0
20581,6.0
20582,6.0
20583,6.0
20584,7.0
20585,6.0
20586,6.0
20587,6.0
20588,7.0
20589,7.0
20590,6.0
20591,6.0
20592,7.0
20593,7.0
20594,6.0
20595,6.0
20596,7.0
20597,6.0
20598,6.0
20599,7.0
20600,6.0
20601,6.0
20602,7.0
20603,6.0
20604,6.0
20605,7.0
20606,6.0
20607,6.0
20608,6.0
20609,6.0
20610,6.0
20611,7.0
20612,6.0
20613,6.0
20614,7.0
20615,7.0
20616,6.0
20617,6.0
20618,6.0
20619,7.0
20620,7.0
20621,6.0
20622,6.0
20623,7.0
20624,6.0
20625,6.0
20626,7.0
20627,6.0
20628,6.0
20629,7.0
20630,7.0
20631,7.0
20632,6.0
20633,6.0
20634,6.0
20635,6.0
20636,7.0
20637,7.0
20638,7.0
20639,6.0
20640,6.0
20641,6.0
20642,6.0
20643,6.0
20644,6.0
20645,6.0
20646,6.0
20647,6.0
20648,6.0
20649,6.0
20650,6.0
20651,6.0
20652,6.0
20653,6.0
20654,6.0
20655,6.0
20656,6.0
20657,6.0
20658,6.0
20659,7.0
20660,6.0
20661,6.0
20662,7.0
20663,6.0
20664,7.0
20665,7.0
20666,6.0
20667,7.0
20668,6.0
20669,6.0
20670,6.0
20671,6.0
20672,6.0
20673,6.0
20674,7.0
20675,6.0
20676,6.0
20677,6.0
20678,6.0
20679,6.0
20680,6.0
20681,6.0
20682,7.0
20683,6.0
20684,6.0
20685,6.0
20686,6.0
20687,6.0
20688,7.0
20689,6.0
20690,6.0
20691,7.0
20692,7.0
20693,7.0
20694,6.0
20695,7.0
20696,6.0
20697,6.0
20698,7.0
20699,6.0
20700,6.0
20701,6.0
20702,6.0
20703,6.0
20704,6.0
20705,7.0
20706,6.0
20707,7.0
20708,6.0
20709,6.0
20710,6.0
20711,6.0
20712,7.0
20713,6.0
20714,6.0
20715,6.0
20716,7.0
20717,7.0
20718,7.0
20719,6.0
20720,6.0
20721,7.0
20722,7.0
20723,7.0
20724,6.0
20725,6.0
20726,6.0
20727,7.0
20728,7.0
20729,6.0
20730,6.0
20731,6.0
20732,7.0
20733,7.0
20734,7.0
20735,6.0
20736,6.0
20737,7.0
20738,6.0
20739,6.0
20740,6.0
20741,7.0
20742,6.0
20743,6.0
20744,7.0
20745,6.0
20746,6.0
20747,6.0
20748,6.0
20749,7.0
20750,6.0
20751,6.0
20752,7.0
20753,6.0
20754,6.0
20755,6.0
20756,7.0
20757,7.0
20758,6.0
20759,7.0
20760,6.0
20761,7.0
20762,7.0
20763,7.0
20764,7.0
20765,6.0
20766,6.0
20767,6.0
20768,6.0
20769,6.0
20770,6.0
20771,7.0
20772,7.0
20773,7.0
20774,7.0
20775,6.0
20776,6.0
20777,6.0
20778,7.0
20779,6.0
20780,6.0
20781,6.0
20782,6.0
20783,6.0
20784,7.0
20785,6.0
20786,6.0
20787,6.0
20788,6.0
20789,7.0
20790,6.0
20791,6.0
20792,6.0
20793,7.0
20794,6.0
20795,7.0
20796,6.0
20797,6.0
20798,7.0
20799,6.0
20800,7.0
20801,6.0
20802,7.0
20803,6.0
20804,7.0
20805,6.0
20806,6.0
20807,7.0
20808,7.0
20809,6.0
20810,6.0
20811,6.0
20812,7.0
20813,6.0
20814,7.0
20815,6.0
20816,6.0
20817,6.0
20818,7.0
20819,6.0
20820,6.0
20821,7.0
20822,7.0
20823,6.0
20824,7.0
20825,6.0
20826,6.0
20827,7.0
20828,7.0
20829,6.0
20830,6.0
20831,6.0
20832,6.0
20833,6.0
20834,6.0
20835,7.0
20836,7.0
20837,7.0
20838,7.0
20839,7.0
20840,6.0
20841,6.0
20842,6.0
20843,7.0
20844,6.0
20845,6.0
20846,6.0
20847,6.0
20848,7.0
20849,6.0
20850,6.0
20851,6.0
20852,7.0
20853,6.0
20854,7.0
20855,6.0
20856,7.0
20857,6.0
20858,6.0
20859,6.0
20860,7.0
20861,7.0
20862,7.0
20863,7.0
20864,6.0
20865,7.0
20866,7.0
20867,6.0
20868,6.0
20869,7.0
20870,6.0
20871,6.0
20872,6.0
20873,6.0
20874,7.0
20875,6.0
20876,6.0
20877,7.0
20878,7.0
20879,7.0
20880,7.0
20881,6.0
20882,7.0
20883,7.0
20884,6.0
20885,6.0
20886,7.0
20887,6.0
20888,6.0
20889,6.0
20890,6.0
20891,6.0
20892,6.0
20893,6.0
20894,6.0
20895,6.0
20896,7.0
20897,6.0
20898,7.0
20899,6.0
20900,7.0
20901,7.0
20902,6.0
20903,7.0
20904,6.0
20905,7.0
20906,7.0
20907,6.0
20908,7.0
20909,7.0
20910,6.0
20911,6.0
20912,7.0
20913,7.0
20914,6.0
20915,7.0
20916,6.0
20917,6.0
20918,7.0
20919,6.0
20920,7.0
20921,6.0
20922,6.0
20923,7.0
20924,7.0
20925,6.0
20926,6.0
20927,6.0
20928,6.0
20929,6.0
20930,6.0
20931,6.0
20932,6.0
20933,6.0
20934,7.0
20935,6.0
20936,7.0
20937,6.0
20938,6.0
20939,6.0
20940,6.0
20941,7.0
20942,6.0
20943,6.0
20944,6.0
20945,6.0
20946,6.0
20947,6.0
20948,6.0
20949,6.0
20950,6.0
20951,6.0
20952,7.0
20953,6.0
20954,6.0
20955,6.0
20956,6.0
20957,6.0
20958,6.0
20959,7.0
20960,6.0
20961,6.0
20962,6.0
20963,6.0
20964,6.0
20965,6.0
20966,6.0
20967,6.0
20968,6.0
20969,6.0
20970,6.0
20971,6.0
20972,6.0
20973,7.0
20974,7.0
20975,7.0
20976,6.0
20977,6.0
20978,7.0
20979,6.0
20980,7.0
20981,7.0
20982,7.0
20983,7.0
20984,6.0
20985,6.0
20986,7.0
20987,6.0
20988,6.0
20989,6.0
20990,6.0
20991,6.0
20992,6.0
20993,6.0
20994,6.0
20995,6.0
